start,end,tID,notes,TAG,TIME,X,Y,NBS,VARX,VARY,COVXY,SD,Timestamp,bird_id,date,long,lat,ID,gps_mean_x,gps_mean_y,n,error_dist
2020/08/27 10:52:35.512+00,2020/08/27 10:52:35.512+00,WP102,,31001001060,1598525555512,651521.239903233,5902743.22357605,"3",4.65406,10.2265,4.28236,4.8420326310342,2020/08/27 10:52:35.512+00,"1060",2020/08/27,5.27124294647431,53.2522895530318,11,651520.311013699,5902742.76666431,"13",1.03518312272648
2020/08/27 10:52:36.512+00,2020/08/27 10:52:36.512+00,WP102,,31001001060,1598525556512,651521.457032715,5902743.42763353,"3",4.43413,8.84083,3.51023,4.50504383996427,2020/08/27 10:52:36.512+00,"1060",2020/08/27,5.27120228163933,53.2522921627688,11,651520.311013699,5902742.76666431,"13",1.32296632227106
2020/08/27 10:52:37.512+00,2020/08/27 10:52:37.512+00,WP102,,31001001060,1598525557512,651521.457032715,5902744.52820301,"3",15.2224,11.1747,8.43922,6.57841470264683,2020/08/27 10:52:37.512+00,"1060",2020/08/27,5.27135307667172,53.2523259896687,11,651520.311013699,5902742.76666431,"13",2.10151806257455
2020/08/27 10:52:38.512+00,2020/08/27 10:52:38.512+00,WP102,,31001001060,1598525558512,651521.457032715,5902744.52820301,"3",4.20138,8.30384,3.44153,4.40321246364515,2020/08/27 10:52:38.512+00,"1060",2020/08/27,5.27122465829179,53.2523016315618,11,651520.311013699,5902742.76666431,"13",2.10151806257455
2020/08/27 10:52:39.512+00,2020/08/27 10:52:39.512+00,WP102,,31001001060,1598525559512,651521.457032715,5902744.52820301,"3",3.89033,6.41313,2.43099,3.89428298920353,2020/08/27 10:52:39.512+00,"1060",2020/08/27,5.27122465829179,53.2523016315618,11,651520.311013699,5902742.76666431,"13",2.10151806257455
2020/08/27 10:52:40.512+00,2020/08/27 10:52:40.512+00,WP102,,31001001060,1598525560512,651520.186110759,5902738.78618088,"3",3.96423,7.03394,2.76238,4.0648407102862,2020/08/27 10:52:40.512+00,"1060",2020/08/27,5.27120289136534,53.2522504196121,11,651520.311013699,5902742.76666431,"13",3.98244260557669
2020/08/27 10:52:41.512+00,2020/08/27 10:52:41.512+00,WP102,,31001001060,1598525561512,651515.968036374,5902732.26943429,"3",7.0383,20.6326,9.0307,6.76256608100801,2020/08/27 10:52:41.512+00,"1060",2020/08/27,5.27112732567717,53.2521437809587,11,651520.311013699,5902742.76666431,"13",11.3601624249532
2020/08/27 10:52:42.512+00,2020/08/27 10:52:42.512+00,WP102,,31001001060,1598525562512,651515.968036374,5902732.26943429,"3",7.23432,21.4124,9.34171,6.87969040001074,2020/08/27 10:52:42.512+00,"1060",2020/08/27,5.27113661767198,53.2521930903191,11,651520.311013699,5902742.76666431,"13",11.3601624249532
2020/08/27 10:52:43.511+00,2020/08/27 10:52:43.511+00,WP102,,31001001060,1598525563511,651518.753199214,5902740.62120138,"3",19.0624,29.6994,16.5879,9.05193901879592,2020/08/27 10:52:43.511+00,"1060",2020/08/27,5.2712099928501,53.2522667830255,11,651520.311013699,5902742.76666431,"13",2.65137647066612
2020/08/27 10:52:44.511+00,2020/08/27 10:52:44.511+00,WP102,,31001001060,1598525564511,651518.753199214,5902741.09340283,"3",5.6453,14.3152,6.10641,5.67215303037568,2020/08/27 10:52:44.511+00,"1060",2020/08/27,5.2711825294014,53.2522715520424,11,651520.311013699,5902742.76666431,"13",2.28617365306965
2020/08/27 10:52:45.511+00,2020/08/27 10:52:45.511+00,WP102,,31001001060,1598525565511,651518.753199214,5902741.09340283,"3",4.74741,10.4379,4.31474,4.8800399588528,2020/08/27 10:52:45.511+00,"1060",2020/08/27,5.2711825294014,53.2522715520424,11,651520.311013699,5902742.76666431,"13",2.28617365306965
2020/08/27 10:52:46.511+00,2020/08/27 10:52:46.511+00,WP102,,31001001060,1598525566511,651518.753199214,5902741.09340283,"3",3.69532,5.51086,1.95628,3.6219801214253,2020/08/27 10:52:46.511+00,"1060",2020/08/27,5.2711825294014,53.2522715520424,11,651520.311013699,5902742.76666431,"13",2.28617365306965
2020/08/27 10:52:47.511+00,2020/08/27 10:52:47.511+00,WP102,,31001001060,1598525567511,651521.240995612,5902745.00578344,"3",3.67086,5.64044,2.0906,3.67321385165634,2020/08/27 10:52:47.511+00,"1060",2020/08/27,5.27122165010269,53.2523059828457,11,651520.311013699,5902742.76666431,"13",2.42456610642749
2020/08/27 10:52:48.511+00,2020/08/27 10:52:48.511+00,WP102,,31001001060,1598525568511,651521.240995612,5902745.00578344,"4",3.6789,5.90499,2.28385,3.7618599123306,2020/08/27 10:52:48.511+00,"1060",2020/08/27,5.27122165010269,53.2523059828457,11,651520.311013699,5902742.76666431,"13",2.42456610642749
2020/08/27 10:52:49.511+00,2020/08/27 10:52:49.511+00,WP102,,31001001060,1598525569511,651521.240995612,5902745.00578344,"3",14.3288,9.58438,7.49508,6.23725420357388,2020/08/27 10:52:49.511+00,"1060",2020/08/27,5.27122165010269,53.2523059828457,11,651520.311013699,5902742.76666431,"13",2.42456610642749
2020/08/27 10:52:50.511+00,2020/08/27 10:52:50.511+00,WP102,,31001001060,1598525570511,651518.726402789,5902741.85567619,"3",3.84623,6.5212,2.50564,3.9215698387253,2020/08/27 10:52:50.511+00,"1060",2020/08/27,5.27118249087986,53.252278406415,11,651520.311013699,5902742.76666431,"13",1.82781046448713
2020/08/27 10:52:51.511+00,2020/08/27 10:52:51.511+00,WP102,,31001001060,1598525571511,651518.726402789,5902741.85567619,"3",3.94675,7.07513,2.86995,4.09411528904597,2020/08/27 10:52:51.511+00,"1060",2020/08/27,5.27118249087986,53.252278406415,11,651520.311013699,5902742.76666431,"13",1.82781046448713
2020/08/27 10:52:52.511+00,2020/08/27 10:52:52.511+00,WP102,,31001001060,1598525572511,651518.726402789,5902741.69457684,"3",3.84041,6.52975,2.52429,3.92667034521616,2020/08/27 10:52:52.511+00,"1060",2020/08/27,5.27117304514951,53.2522235197703,11,651520.311013699,5902742.76666431,"13",1.91320759020724
2020/08/27 10:52:53.511+00,2020/08/27 10:52:53.511+00,WP102,,31001001060,1598525573511,651520.367305794,5902741.69457684,"3",3.40198,4.63374,1.68839,3.37823918632177,2020/08/27 10:52:53.511+00,"1060",2020/08/27,5.27120698927718,53.2522764910445,11,651520.311013699,5902742.76666431,"13",1.07356431864761
2020/08/27 10:52:54.511+00,2020/08/27 10:52:54.511+00,WP102,,31001001060,1598525574511,651520.367305794,5902741.69457684,"4",3.32088,4.87879,1.76228,3.42406629608715,2020/08/27 10:52:54.511+00,"1060",2020/08/27,5.27120698927718,53.2522764910445,11,651520.311013699,5902742.76666431,"13",1.07356431864761
2020/08/27 10:52:55.511+00,2020/08/27 10:52:55.511+00,WP102,,31001001060,1598525575511,651520.367305794,5902745.20411712,"4",12.4191,7.83554,6.12992,5.70214696408291,2020/08/27 10:52:55.511+00,"1060",2020/08/27,5.27127569260629,53.2523104725225,11,651520.311013699,5902742.76666431,"13",2.4381027423499
2020/08/27 10:52:56.511+00,2020/08/27 10:52:56.511+00,WP102,,31001001060,1598525576511,651520.136988754,5902745.20411712,"4",2.8279,2.67988,0.764235,2.65259307094021,2020/08/27 10:52:56.511+00,"1060",2020/08/27,5.27120521027027,53.2523080794053,11,651520.311013699,5902742.76666431,"13",2.44365727211893
2020/08/27 10:52:57.511+00,2020/08/27 10:52:57.511+00,WP102,,31001001060,1598525577511,651520.136988754,5902745.20411712,"4",3.34125,4.47535,1.58471,3.31451655600029,2020/08/27 10:52:57.511+00,"1060",2020/08/27,5.27120521027027,53.2523080794053,11,651520.311013699,5902742.76666431,"13",2.44365727211893
2020/08/27 10:52:58.511+00,2020/08/27 10:52:58.511+00,WP102,,31001001060,1598525578511,651519.401083559,5902739.67644835,"4",4.48686,10.1017,4.1808,4.79063252608672,2020/08/27 10:52:58.511+00,"1060",2020/08/27,5.27114772627825,53.2522572436614,11,651520.311013699,5902742.76666431,"13",3.22139838470898
2020/08/27 10:52:59.511+00,2020/08/27 10:52:59.511+00,WP102,,31001001060,1598525579511,651519.401083559,5902739.67644835,"4",4.04183,8.19134,3.34547,4.35018505353508,2020/08/27 10:52:59.511+00,"1060",2020/08/27,5.27119155808642,53.2522586400547,11,651520.311013699,5902742.76666431,"13",3.22139838470898
2020/08/27 10:53:00.511+00,2020/08/27 10:53:00.511+00,WP102,,31001001060,1598525580511,651519.401083559,5902739.67644835,"4",3.66189,6.28321,2.42505,3.84645291144972,2020/08/27 10:53:00.511+00,"1060",2020/08/27,5.2711735157274,53.2522158546856,11,651520.311013699,5902742.76666431,"13",3.22139838470898
2020/08/27 10:53:01.511+00,2020/08/27 10:53:01.511+00,WP102,,31001001060,1598525581511,651522.915513248,5902743.45073077,"5",14.5448,14.1932,8.33558,6.73863190862953,2020/08/27 10:53:01.511+00,"1060",2020/08/27,5.27128149584706,53.2522908606522,11,651520.311013699,5902742.76666431,"13",2.69283583211215
2020/08/27 10:53:02.511+00,2020/08/27 10:53:02.511+00,WP102,,31001001060,1598525582511,651522.915513248,5902746.91359743,"5",4.13307,8.74272,3.27026,4.40639421749802,2020/08/27 10:53:02.511+00,"1060",2020/08/27,5.27124763665376,53.2523226408083,11,651520.311013699,5902742.76666431,"13",4.89698602841336
2020/08/27 10:53:03.511+00,2020/08/27 10:53:03.511+00,WP102,,31001001060,1598525583511,651522.915513248,5902746.91359743,"5",5.2647,10.7387,3.61224,4.81953109752391,2020/08/27 10:53:03.511+00,"1060",2020/08/27,5.27124763665376,53.2523226408083,11,651520.311013699,5902742.76666431,"13",4.89698602841336
2020/08/27 10:53:04.511+00,2020/08/27 10:53:04.511+00,WP102,,31001001060,1598525584511,651521.818355823,5902741.02375721,"6",3.20773,4.56889,1.47793,3.27604639771783,2020/08/27 10:53:04.511+00,"1060",2020/08/27,5.27121753662488,53.2522667904287,11,651520.311013699,5902742.76666431,"13",2.30430151360629
2020/08/27 10:53:05.511+00,2020/08/27 10:53:05.511+00,WP102,,31001001060,1598525585511,651521.818355823,5902741.02375721,"5",3.01636,3.27243,0.849521,2.82627528737029,2020/08/27 10:53:05.511+00,"1060",2020/08/27,5.27122840172793,53.2522700515643,11,651520.311013699,5902742.76666431,"13",2.30430151360629
2020/08/27 10:53:06.511+00,2020/08/27 10:53:06.511+00,WP102,,31001001060,1598525586511,651521.818355823,5902741.02375721,"6",4.59231,13.7503,4.80931,5.28783793246351,2020/08/27 10:53:06.511+00,"1060",2020/08/27,5.27118611277971,53.2522436258955,11,651520.311013699,5902742.76666431,"13",2.30430151360629
2020/08/27 10:53:07.510+00,2020/08/27 10:53:07.510+00,WP102,,31001001060,1598525587510,651523.519428778,5902743.17442043,"5",12.9381,15.4815,7.46717,6.58437088870304,2020/08/27 10:53:07.510+00,"1060",2020/08/27,5.27125490155204,53.2522888832124,11,651520.311013699,5902742.76666431,"13",3.23422206515919
2020/08/27 10:53:08.510+00,2020/08/27 10:53:08.510+00,WP102,,31001001060,1598525588510,651523.519428778,5902743.17442043,"6",5.34279,15.5829,6.0085,5.73957228371592,2020/08/27 10:53:08.510+00,"1060",2020/08/27,5.27125490155204,53.2522888832124,11,651520.311013699,5902742.76666431,"13",3.23422206515919
2020/08/27 10:53:09.510+00,2020/08/27 10:53:09.510+00,WP102,,31001001060,1598525589510,651523.519428778,5902746.33720171,"6",5.81478,17.2561,6.80776,6.05692991539443,2020/08/27 10:53:09.510+00,"1060",2020/08/27,5.27126616726131,53.252363416033,11,651520.311013699,5902742.76666431,"13",4.80027755725023
2020/08/27 10:53:10.510+00,2020/08/27 10:53:10.510+00,WP102,,31001001060,1598525590510,651521.883575017,5902746.33720171,"5",4.20004,10.1522,3.83643,4.69309066607497,2020/08/27 10:53:10.510+00,"1060",2020/08/27,5.27123190742361,53.2523177581965,11,651520.311013699,5902742.76666431,"13",3.90149796962314
2020/08/27 10:53:11.510+00,2020/08/27 10:53:11.510+00,WP102,,31001001060,1598525591510,651518.328795044,5902740.70379384,"5",4.9023,14.1953,5.30725,5.45088066279202,2020/08/27 10:53:11.510+00,"1060",2020/08/27,5.27117598786048,53.2522681737236,11,651520.311013699,5902742.76666431,"13",2.86087842832064
2020/08/27 10:53:12.510+00,2020/08/27 10:53:12.510+00,WP102,,31001001060,1598525592510,651518.328795044,5902740.70379384,"6",5.5364,18.997,7.36531,6.26610086098205,2020/08/27 10:53:12.510+00,"1060",2020/08/27,5.27117598786048,53.2522681737236,11,651520.311013699,5902742.76666431,"13",2.86087842832064
2020/08/27 10:53:13.510+00,2020/08/27 10:53:13.510+00,WP102,,31001001060,1598525593510,651519.581037902,5902741.04546997,"5",14.1461,22.1845,9.89938,7.49195301640367,2020/08/27 10:53:13.510+00,"1060",2020/08/27,5.2712627721298,53.2522695917001,11,651520.311013699,5902742.76666431,"13",1.86959210751529
2020/08/27 10:53:14.510+00,2020/08/27 10:53:14.510+00,WP102,,31001001060,1598525594510,651519.581037902,5902741.89650951,"6",5.2474,14.1485,5.39103,5.4934470052964,2020/08/27 10:53:14.510+00,"1060",2020/08/27,5.27119530980286,53.2522785292326,11,651520.311013699,5902742.76666431,"13",1.13579665418073
2020/08/27 10:53:15.510+00,2020/08/27 10:53:15.510+00,WP102,,31001001060,1598525595510,651519.581037902,5902743.38965224,"6",6.06025,18.876,7.59125,6.33393637479885,2020/08/27 10:53:15.510+00,"1060",2020/08/27,5.27119572492779,53.2522972013271,11,651520.311013699,5902742.76666431,"13",0.959676310523761
2020/08/27 10:53:16.510+00,2020/08/27 10:53:16.510+00,WP102,,31001001060,1598525596510,651519.984471775,5902743.38965224,"6",5.24029,17.6573,6.32178,5.96163987506793,2020/08/27 10:53:16.510+00,"1060",2020/08/27,5.27120206250482,53.2522918254536,11,651520.311013699,5902742.76666431,"13",0.703380114349307
2020/08/27 10:53:17.510+00,2020/08/27 10:53:17.510+00,WP102,,31001001060,1598525597510,651519.984471775,5902743.38965224,"6",6.57639,27.3329,10.2889,7.38153710279912,2020/08/27 10:53:17.510+00,"1060",2020/08/27,5.27120206250482,53.2522918254536,11,651520.311013699,5902742.76666431,"13",0.703380114349307
2020/08/27 10:53:18.510+00,2020/08/27 10:53:18.510+00,WP102,,31001001060,1598525598510,651519.984471775,5902743.38965224,"6",3.18028,3.54763,0.990036,2.95092900626227,2020/08/27 10:53:18.510+00,"1060",2020/08/27,5.27120206250482,53.2522918254536,11,651520.311013699,5902742.76666431,"13",0.703380114349307
2020/08/27 10:53:19.510+00,2020/08/27 10:53:19.510+00,WP102,,31001001060,1598525599510,651522.276214694,5902744.91422568,"6",12.5281,6.58887,4.57527,5.31671985344348,2020/08/27 10:53:19.510+00,"1060",2020/08/27,5.27128667876931,53.2523480825792,11,651520.311013699,5902742.76666431,"13",2.91101954145542
2020/08/27 10:53:20.510+00,2020/08/27 10:53:20.510+00,WP102,,31001001060,1598525600510,651522.276214694,5902744.91422568,"6",2.75142,2.74044,0.728355,2.63601403638145,2020/08/27 10:53:20.510+00,"1060",2020/08/27,5.27123711054928,53.2523048649782,11,651520.311013699,5902742.76666431,"13",2.91101954145542
2020/08/27 10:53:21.510+00,2020/08/27 10:53:21.510+00,WP102,,31001001060,1598525601510,651519.117532429,5902742.37618993,"6",3.40577,3.08,0.620407,2.7796733621057,2020/08/27 10:53:21.510+00,"1060",2020/08/27,5.27118859638805,53.2522829700152,11,651520.311013699,5902742.76666431,"13",1.25573396335215
2020/08/27 10:53:22.510+00,2020/08/27 10:53:22.510+00,WP102,,31001001060,1598525602510,651518.946514879,5902741.00989487,"6",2.8543,2.76905,0.684837,2.64443264236395,2020/08/27 10:53:22.510+00,"1060",2020/08/27,5.27118375195596,53.2522399305399,11,651520.311013699,5902742.76666431,"13",2.22443159383221
2020/08/27 10:53:23.510+00,2020/08/27 10:53:23.510+00,WP102,,31001001060,1598525603510,651518.894336321,5902741.00989487,"6",2.92114,2.88123,0.631591,2.65811060717947,2020/08/27 10:53:23.510+00,"1060",2020/08/27,5.2711797157005,53.2522708548445,11,651520.311013699,5902742.76666431,"13",2.25681494133511
2020/08/27 10:53:24.510+00,2020/08/27 10:53:24.510+00,WP102,,31001001060,1598525604510,651518.894336321,5902744.52441256,"6",3.05303,2.8818,0.546865,2.65114314966205,2020/08/27 10:53:24.510+00,"1060",2020/08/27,5.27118627610681,53.2523023290159,11,651520.311013699,5902742.76666431,"13",2.25757695346532
2020/08/27 10:53:25.510+00,2020/08/27 10:53:25.510+00,WP102,,31001001060,1598525605510,651519.036903515,5902744.52441256,"6",14.4795,7.47407,6.10653,5.8452228357865,2020/08/27 10:53:25.510+00,"1060",2020/08/27,5.27131122046408,53.2523128217264,11,651520.311013699,5902742.76666431,"13",2.17095270953314
2020/08/27 10:53:26.510+00,2020/08/27 10:53:26.510+00,WP102,,31001001060,1598525606510,651519.574693724,5902742.52635371,"5",3.17406,2.89609,0.525655,2.66860637786842,2020/08/27 10:53:26.510+00,"1060",2020/08/27,5.27118746031382,53.2522843417978,11,651520.311013699,5902742.76666431,"13",0.774542634380693
2020/08/27 10:53:27.510+00,2020/08/27 10:53:27.510+00,WP102,,31001001060,1598525607510,651519.574693724,5902738.58994041,"5",3.30995,2.81113,0.745945,2.75916110439387,2020/08/27 10:53:27.510+00,"1060",2020/08/27,5.27119364105217,53.2522488315073,11,651520.311013699,5902742.76666431,"13",4.24113070814579
2020/08/27 10:53:28.510+00,2020/08/27 10:53:28.510+00,WP102,,31001001060,1598525608510,651519.574693724,5902738.58994041,"5",3.16353,2.77772,0.56002,2.65730878898182,2020/08/27 10:53:28.510+00,"1060",2020/08/27,5.27119364105217,53.2522488315073,11,651520.311013699,5902742.76666431,"13",4.24113070814579
2020/08/27 10:53:29.510+00,2020/08/27 10:53:29.510+00,WP102,,31001001060,1598525609510,651519.850501811,5902742.43101231,"5",3.02105,2.68313,0.626314,2.63757616003785,2020/08/27 10:53:29.510+00,"1060",2020/08/27,5.27119959983688,53.2522832532099,11,651520.311013699,5902742.76666431,"13",0.569853901435223
2020/08/27 10:53:30.510+00,2020/08/27 10:53:30.510+00,WP102,,31001001060,1598525610510,651524.232520643,5902746.30913988,"6",3.02191,2.66468,0.616952,2.63068318122879,2020/08/27 10:53:30.510+00,"1060",2020/08/27,5.27126707320828,53.2523168356461,11,651520.311013699,5902742.76666431,"13",5.28463337211149
2020/08/27 10:53:31.509+00,2020/08/27 10:53:31.509+00,WP102,,31001001060,1598525611509,651524.232520643,5902746.30913988,"5",51.5379,221.539,95.9926,21.565298514048,2020/08/27 10:53:31.509+00,"1060",2020/08/27,5.27126707320828,53.2523168356461,11,651520.311013699,5902742.76666431,"13",5.28463337211149
2020/08/27 10:53:32.509+00,2020/08/27 10:53:32.509+00,WP102,,31001001060,1598525612509,651518.621903376,5902738.70061579,"6",2.93027,2.81634,0.697779,2.67248348919128,2020/08/27 10:53:32.509+00,"1060",2020/08/27,5.2711719420617,53.2522293073737,11,651520.311013699,5902742.76666431,"13",4.40293586938728
2020/08/27 10:53:33.509+00,2020/08/27 10:53:33.509+00,WP102,,31001001060,1598525613509,651518.621903376,5902738.70061579,"6",3.72424,3.06557,0.62099,2.83404128410297,2020/08/27 10:53:33.509+00,"1060",2020/08/27,5.27117942422083,53.2522500975548,11,651520.311013699,5902742.76666431,"13",4.40293586938728
2020/08/27 10:53:34.509+00,2020/08/27 10:53:34.509+00,WP102,,31001001060,1598525614509,651521.932122062,5902744.65854821,"6",2.89651,2.71746,0.682872,2.64191483587189,2020/08/27 10:53:34.509+00,"1060",2020/08/27,5.27123183553451,53.252302666708,11,651520.311013699,5902742.76666431,"13",2.49142870681423
2020/08/27 10:53:35.509+00,2020/08/27 10:53:35.509+00,WP102,,31001001060,1598525615509,651521.932122062,5902744.65854821,"6",3.07799,2.86044,0.524505,2.64337662848108,2020/08/27 10:53:35.509+00,"1060",2020/08/27,5.27123183553451,53.252302666708,11,651520.311013699,5902742.76666431,"13",2.49142870681423
2020/08/27 10:53:36.509+00,2020/08/27 10:53:36.509+00,WP102,,31001001060,1598525616509,651521.932122062,5902741.31892276,"5",2.9463,2.81548,0.657373,2.66017405445584,2020/08/27 10:53:36.509+00,"1060",2020/08/27,5.27121440512432,53.252272972179,11,651520.311013699,5902742.76666431,"13",2.17346449836162
2020/08/27 10:53:37.509+00,2020/08/27 10:53:37.509+00,WP102,,31001001060,1598525617509,651521.932122062,5902741.23036534,"6",14.7433,7.98226,6.37672,5.95642510235796,2020/08/27 10:53:37.509+00,"1060",2020/08/27,5.27130917556765,53.2522699355461,11,651520.311013699,5902742.76666431,"13",2.23342939813366
2020/08/27 10:53:38.509+00,2020/08/27 10:53:38.509+00,WP102,,31001001060,1598525618509,651520.874407703,5902741.23036534,"6",3.08899,2.79457,0.625052,2.67089198583544,2020/08/27 10:53:38.509+00,"1060",2020/08/27,5.27114950322172,53.2522734129216,11,651520.311013699,5902742.76666431,"13",1.63634573200642
2020/08/27 10:53:39.509+00,2020/08/27 10:53:39.509+00,WP102,,31001001060,1598525619509,651519.988340269,5902743.10203803,"6",3.39856,2.7576,0.842389,2.80016749499026,2020/08/27 10:53:39.509+00,"1060",2020/08/27,5.27123240707587,53.2522999990055,11,651520.311013699,5902742.76666431,"13",0.465396251841865
2020/08/27 10:53:40.509+00,2020/08/27 10:53:40.509+00,WP102,,31001001060,1598525620509,651518.501084825,5902743.10203803,"5",3.10898,2.79008,0.540678,2.64204769071264,2020/08/27 10:53:40.509+00,"1060",2020/08/27,5.27117970958633,53.2522896655261,11,651520.311013699,5902742.76666431,"13",1.84073845432029
2020/08/27 10:53:41.509+00,2020/08/27 10:53:41.509+00,WP102,,31001001060,1598525621509,651519.988340269,5902739.80398092,"6",2.92561,2.73875,0.701668,2.65851387056754,2020/08/27 10:53:41.509+00,"1060",2020/08/27,5.2712004138623,53.252259617923,11,651520.311013699,5902742.76666431,"13",2.98020318560578
2020/08/27 10:53:42.509+00,2020/08/27 10:53:42.509+00,WP102,,31001001060,1598525622509,651519.988340269,5902739.09238506,"5",3.15264,2.84093,0.573531,2.67219610058843,2020/08/27 10:53:42.509+00,"1060",2020/08/27,5.27115452580841,53.2522540945085,11,651520.311013699,5902742.76666431,"13",3.68842054866602
2020/08/27 10:53:43.509+00,2020/08/27 10:53:43.509+00,WP102,,31001001060,1598525623509,651522.322771688,5902739.09238506,"6",13.9065,7.61181,6.06193,5.80018706594882,2020/08/27 10:53:43.509+00,"1060",2020/08/27,5.27124583874919,53.2522511441492,11,651520.311013699,5902742.76666431,"13",4.1889734074919
2020/08/27 10:53:44.509+00,2020/08/27 10:53:44.509+00,WP102,,31001001060,1598525624509,651522.322771688,5902741.41336115,"5",3.12416,2.77849,0.662648,2.68848395940909,2020/08/27 10:53:44.509+00,"1060",2020/08/27,5.27123785115198,53.2523056695643,11,651520.311013699,5902742.76666431,"13",2.42458236948714
2020/08/27 10:53:45.509+00,2020/08/27 10:53:45.509+00,WP102,,31001001060,1598525625509,651521.079720829,5902741.41336115,"5",3.58664,2.94873,0.893459,2.88483760374826,2020/08/27 10:53:45.509+00,"1060",2020/08/27,5.27121752495464,53.2522737618175,11,651520.311013699,5902742.76666431,"13",1.556386876946
2020/08/27 10:53:46.509+00,2020/08/27 10:53:46.509+00,WP102,,31001001060,1598525626509,651517.391331937,5902741.41336115,"6",3.1043,2.84016,0.603214,2.67411443285436,2020/08/27 10:53:46.509+00,"1060",2020/08/27,5.2711608745385,53.2522481846062,11,651520.311013699,5902742.76666431,"13",3.21806945999699
2020/08/27 10:53:47.509+00,2020/08/27 10:53:47.509+00,WP102,,31001001060,1598525627509,651516.529544108,5902741.98834225,"6",3.07075,2.80736,0.600546,2.66067698152181,2020/08/27 10:53:47.509+00,"1060",2020/08/27,5.27114965264721,53.2522802250825,11,651520.311013699,5902742.76666431,"13",3.86073794736216
2020/08/27 10:53:48.509+00,2020/08/27 10:53:48.509+00,WP102,,31001001060,1598525628509,651516.529544108,5902741.98834225,"5",2.96883,2.66155,0.623899,2.62262807122932,2020/08/27 10:53:48.509+00,"1060",2020/08/27,5.27114965264721,53.2522802250825,11,651520.311013699,5902742.76666431,"13",3.86073794736216
2020/08/27 10:53:49.509+00,2020/08/27 10:53:49.509+00,WP102,,31001001060,1598525629509,651520.013831554,5902742.22391533,"5",14.6859,7.84631,6.61635,5.98037707841236,2020/08/27 10:53:49.509+00,"1060",2020/08/27,5.27132602852836,53.2522977446612,11,651520.311013699,5902742.76666431,"13",0.618784043029415
2020/08/27 10:53:50.509+00,2020/08/27 10:53:50.509+00,WP102,,31001001060,1598525630509,651520.013831554,5902742.22391533,"5",3.02532,2.60639,0.589303,2.60965821516918,2020/08/27 10:53:50.509+00,"1060",2020/08/27,5.27120194738715,53.252281346448,11,651520.311013699,5902742.76666431,"13",0.618784043029415
2020/08/27 10:53:51.509+00,2020/08/27 10:53:51.509+00,WP102,,31001001060,1598525631509,651520.013831554,5902742.22391533,"6",3.55192,2.95714,0.906318,2.88473499649448,2020/08/27 10:53:51.509+00,"1060",2020/08/27,5.27117817829897,53.2522592790397,11,651520.311013699,5902742.76666431,"13",0.618784043029415
2020/08/27 10:53:52.509+00,2020/08/27 10:53:52.509+00,WP102,,31001001060,1598525632509,651521.035552072,5902743.48496912,"6",2.91965,2.78396,0.585801,2.62206254692751,2020/08/27 10:53:52.509+00,"1060",2020/08/27,5.27121784943589,53.2522923815654,11,651520.311013699,5902742.76666431,"13",1.02025372062139
2020/08/27 10:53:53.509+00,2020/08/27 10:53:53.509+00,WP102,,31001001060,1598525633509,651521.035552072,5902743.48496912,"6",3.06297,2.9349,0.501669,2.64597959175803,2020/08/27 10:53:53.509+00,"1060",2020/08/27,5.27121784943589,53.2522923815654,11,651520.311013699,5902742.76666431,"13",1.02025372062139
2020/08/27 10:53:54.509+00,2020/08/27 10:53:54.509+00,WP102,,31001001060,1598525634509,651521.035552072,5902742.24444346,"6",2.9602,2.91071,0.523723,2.63027679151834,2020/08/27 10:53:54.509+00,"1060",2020/08/27,5.27118539889761,53.2522818464172,11,651520.311013699,5902742.76666431,"13",0.89312399822758
2020/08/27 10:53:55.508+00,2020/08/27 10:53:55.508+00,WP102,,31001001060,1598525635508,651521.035552072,5902741.34308376,"6",12.0786,6.91081,4.92303,5.3698668512357,2020/08/27 10:53:55.508+00,"1060",2020/08/27,5.27128866094093,53.2522647491767,11,651520.311013699,5902742.76666431,"13",1.5973532628
2020/08/27 10:53:56.508+00,2020/08/27 10:53:56.508+00,WP102,,31001001060,1598525636508,651518.908219484,5902741.34308376,"6",3.01326,2.76705,0.636845,2.65593674623474,2020/08/27 10:53:56.508+00,"1060",2020/08/27,5.27116797893734,53.2522740742532,11,651520.311013699,5902742.76666431,"13",1.99860281213253
2020/08/27 10:53:57.508+00,2020/08/27 10:53:57.508+00,WP102,,31001001060,1598525637508,651522.692578444,5902741.40988969,"5",3.72929,3.14254,0.9899,2.97516890276838,2020/08/27 10:53:57.508+00,"1060",2020/08/27,5.27124212603625,53.2522817188457,11,651520.311013699,5902742.76666431,"13",2.74092831297221
2020/08/27 10:53:58.508+00,2020/08/27 10:53:58.508+00,WP102,,31001001060,1598525638508,651521.321673704,5902741.55502817,"6",3.12543,2.75359,0.464439,2.60919489498198,2020/08/27 10:53:58.508+00,"1060",2020/08/27,5.27116131387907,53.2522748019372,11,651520.311013699,5902742.76666431,"13",1.57781361220654
2020/08/27 10:53:59.508+00,2020/08/27 10:53:59.508+00,WP102,,31001001060,1598525639508,651521.321673704,5902741.55502817,"6",2.9243,2.68605,0.627953,2.62035417453443,2020/08/27 10:53:59.508+00,"1060",2020/08/27,5.27124347971751,53.252285095345,11,651520.311013699,5902742.76666431,"13",1.57781361220654
